supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index,financial_health_normalized,delivery_performance_normalized,political_risk_normalized,compliance_violations_normalized,supplier_risk_score
SUP_00098,Alpha Supply Co,Middle East,South Korea,Manufacturer,Medium,70.28632525801103,95.22082820044324,3.0227793361771056,15029292.715787455,47.51684908668541,138.14029255731782,71.78473198739613,23,1,4.25925779358077,0.44946666141732894,0.15657942927330604,0.42598361308801425,0.125,0.32445721596652627
SUP_00099,Elite Partners,North America,Netherlands,Manufacturer,Critical,48.42294750461759,82.27699665023219,4.393014366953778,10731252.530288452,92.65056452485048,84.2269496602395,60.30164370863994,2,4,8.01138708298765,0.8475729063176525,0.6966274126437582,0.80135777626847,0.5,0.7582889415738825
SUP_00100,Elite Solutions,Middle East,Mexico,Component,Low,80.04640405348914,85.30674952988886,3.752083582218313,1937259.254826527,95.59005135284356,143.83534487567078,71.86628704472244,10,4,2.7278647068083157,0.27174717255216574,0.5702187888585755,0.272778498309463,0.5,0.3843202053403315
SUP_00101,Advanced Solutions,Middle East,Spain,Component,Medium,73.01382755547706,86.29694273558249,4.885219420317311,2198547.520783764,20.490291785094463,139.57906678696338,71.2524188188297,6,1,2.564627918062348,0.3998020711674225,0.5289055315122027,0.2564478049219043,0.125,0.38238204890501065
SUP_00102,Elite Industries,North America,India,Manufacturer,High,80.21878241410563,78.77691800039786,4.6359695421544105,43509256.895808674,57.13081497589856,121.85730440974372,95.59858430003636,8,2,2.512313818144621,0.2686083665258895,0.8426591660043146,0.25121414692014077,0.25,0.4354839257956784
SUP_00103,Global Technologies,North America,Spain,Raw Material,High,82.3360642571398,75.74563512586695,4.175388939062625,33935737.66297507,21.97248445655143,154.58621060172638,98.6848471301899,15,4,6.161456264079193,0.23005516887118882,0.9691316248790676,0.6162852002647611,0.5,0.5560185950651481
SUP_00104,Advanced Supply Co,North America,Thailand,Service Provider,Low,93.647570222661,97.7256695870524,3.504363963638539,33043594.15105248,92.69542130423248,169.3632366035949,62.81759943881041,13,2,8.149993898456,0.024086026550427575,0.05207138354869434,0.8152244139438909,0.25,0.2133007084735575
SUP_00105,Elite Systems,North America,Japan,Service Provider,High,71.54598040146905,80.77710205592416,3.407434786555333,30751408.80579756,61.47260357876607,106.49708107911468,78.85179314133268,22,2,4.522610100752406,0.42652983140470135,0.7592066456770468,0.45233016042189406,0.25,0.5138399583493733
SUP_00106,Superior Group,Latin America,Australia,Component,Medium,58.7902611979831,80.75877368936715,3.680769675355098,42468496.27747054,25.995521015879746,46.5570587639805,81.93327994119183,2,1,3.792488906410824,0.6587963883100979,0.7599713494943976,0.37928666665955363,0.125,0.5798672935042691
SUP_00107,Prime Corp,Asia-Pacific,South Korea,Service Provider,Medium,75.66555062951304,77.00109729045023,3.953135887160037,24039332.93699809,28.82213826212535,74.76006828771312,63.71646645318813,20,2,9.735795542016492,0.35151733093069704,0.9167507044730039,0.9738727224129758,0.25,0.6354066881967751
SUP_00108,Alpha Partners,Asia-Pacific,India,Manufacturer,Low,43.76423900834444,97.28418604665067,3.592131020077894,43527020.886487104,50.68072195941912,137.7034998648263,75.09990836550091,1,1,1.167540360116388,0.9324024768650796,0.07049114548396984,0.11667901432228954,0.125,0.4299441372556807
SUP_00109,Superior Group,North America,China,Manufacturer,High,89.35685250768725,88.91369075855452,4.029858990784966,18004279.057802845,95.21873542983116,118.90460989667716,72.68329669571803,15,3,4.866326820448926,0.10221492029697477,0.419728470043752,0.48671660237939063,0.375,0.3016478296077937
SUP_00110,Superior Enterprises,Asia-Pacific,Saudi Arabia,Component,Low,46.56595562360082,91.0088845710085,3.330740851026372,46339039.841737576,75.43273212544648,36.11470924891853,81.44225417308348,7,4,4.084877531814344,0.8813865316824353,0.3323119126822984,0.40853809354779924,0.5,0.5839558051872236
SUP_00111,Elite Industries,Asia-Pacific,Japan,Component,Medium,58.03135608372,96.87784529431326,4.955425625650999,34947916.155057944,89.40950929513059,13.966919700624324,86.44763598927753,24,3,0.9812659658689038,0.6726151526695089,0.08744466523658767,0.098043570426472,0.375,0.35238817472407424
SUP_00112,Advanced Enterprises,North America,Brazil,Component,Low,84.86599593443665,83.29488405361894,3.215849109929988,12895997.944420142,49.31653170719837,124.51827886986136,88.13940441986267,18,1,2.682003620882192,0.18398810589201553,0.6541586863346431,0.26819041900189017,0.125,0.33598093205757723
SUP_00113,Dynamic Enterprises,Asia-Pacific,Germany,Raw Material,High,72.85218080818916,89.91617546731402,4.863888279308744,28226041.838346824,23.457095963999866,48.93882920513544,65.4702009445355,10,0,0.2844121257911203,0.4027454672102938,0.37790238143736454,0.02832824163522059,0.0,0.280134549642371
SUP_00114,Innovative Manufacturing,Middle East,Argentina,Service Provider,Medium,61.649953615259314,75.93118691349329,4.82715602280539,26674876.546338364,97.94541097635312,92.44229265258436,92.51790807778484,15,1,8.76954288982957,0.6067247723570203,0.9613899551632907,0.8772059359673262,0.125,0.7190480826852605
SUP_00115,Global Industries,Europe,Canada,Component,High,66.03896126562617,79.4825406775471,4.050720963638996,6938046.145430181,21.37383925298956,135.68068518970398,87.14168119163035,5,4,6.078495289904011,0.526806135162219,0.8132188799238995,0.6079855378982313,0.5,0.6262852256217037
SUP_00116,Global Enterprises,Europe,Netherlands,Distributor,Low,87.00010662611992,94.9498993221586,4.4498205436721685,29582583.142243177,95.81213224648712,103.4666866148583,95.56299666986878,24,1,8.150184978702507,0.1451284748116447,0.16788323787023174,0.8152435301795269,0.125,0.2839650673216328
SUP_00117,Dynamic Industries,North America,Saudi Arabia,Distributor,Medium,58.70024123329407,93.40244055212004,3.872096595945176,15773541.90466205,49.49419390793157,19.57795204456437,77.97344237741737,11,2,5.215544524029898,0.6604355453750598,0.2324469634461117,0.5216533791102984,0.25,0.4632389830059171
SUP_00118,Elite Group,Latin America,Saudi Arabia,Manufacturer,Medium,87.83073266466943,83.41542459497153,4.260069155084876,2664820.9021396413,20.80723240175052,37.476541437122194,95.75559050888766,8,0,5.995098294218943,0.13000375726556246,0.649129443175898,0.5996422546442592,0.0,0.36666878678784626
SUP_00119,Elite Supply Co,North America,Poland,Service Provider,High,44.84739370371803,84.0434550665811,3.6811518748422376,47435375.077442914,75.13257853796065,43.38243220541085,94.63096489424302,21,5,7.0085447780916486,0.9126795112151627,0.622926491725837,0.7010304522433957,0.625,0.7546558424524953
SUP_00120,Superior Corp,Latin America,Mexico,Component,High,82.72391404647469,87.8053064052859,3.602318039570891,32092443.93476117,98.44322432250831,50.126244387847855,77.53637329437078,8,2,9.08011627464215,0.2229928830268374,0.46597294815366075,0.9082766202210056,0.25,0.4356443617010344
SUP_00121,Innovative Corp,Europe,Argentina,Distributor,Low,86.6151198180105,75.00578411244322,4.156459572339028,43852100.64694881,97.2500578270074,103.94559359133824,75.24573261171915,6,1,0.9175188782584576,0.1521386291547363,1.0,0.09166612236397598,0.125,0.3916886761346897
SUP_00122,Strategic Manufacturing,North America,Italy,Service Provider,Medium,49.99997090605363,80.78986406491266,3.996259348367961,33818997.450412,32.87496089619347,93.19401146944386,97.31248059881028,15,3,3.3094839473572693,0.8188571757682778,0.7586741837710602,0.33096541535603086,0.375,0.6588382085098353
SUP_00123,Elite Industries,Africa,South Africa,Manufacturer,Low,63.66905928047103,79.99756340659715,4.159072738299962,17881335.42239864,34.4998244852924,40.553006713736565,88.6065893815375,15,4,7.090261907000005,0.5699592467597853,0.791730885033477,0.7092056766334733,0.5,0.6573440995406519
SUP_00124,Superior Supply Co,Middle East,Germany,Raw Material,Medium,49.10248760650106,81.01159072199432,3.5733211625740458,25658769.21282413,65.24311316957281,16.822097604745238,97.12981385752305,5,1,9.583505630013928,0.8351992849462694,0.7494232109387946,0.9586371871023511,0.125,0.7631341146806163
SUP_00125,Advanced Solutions,Asia-Pacific,Sweden,Service Provider,Low,78.86322709468197,94.3417402208026,3.7339156636339914,33803550.679341495,70.98438611426596,35.000635783075666,91.87899115583252,13,1,9.808074284900057,0.2932914252946405,0.1932571076538152,0.9811037026199352,0.125,0.3840144429379878
SUP_00126,Prime Solutions,Latin America,Singapore,Service Provider,Medium,69.44412724339112,81.71217255711464,3.1677959212578184,48014603.64381181,79.15343309326926,177.26672970825558,84.37189757165658,14,4,6.381030091372624,0.46480209095821035,0.7201932409894001,0.6382520183883525,0.5,0.5796292123577748
SUP_00127,Advanced Group,Africa,South Africa,Raw Material,Medium,74.94278406895765,79.59651172920356,3.1045527445444114,12720789.48312874,34.4840288377718,86.99571621350765,64.63411108015057,11,4,1.9359847775486727,0.36467805497836026,0.8084637317770071,0.1935564771961593,0.5,0.4771216369636781
SUP_00128,Premier Enterprises,Asia-Pacific,Japan,Service Provider,Medium,50.806783182591616,87.10232305903276,3.5069142593460327,43755104.07827468,96.72056694115476,156.78546332286967,71.65922690316394,20,1,1.1920891141395673,0.8041660786571663,0.4953031149604774,0.11913494461887866,0.125,0.5065843548747855
SUP_00129,Superior Manufacturing,Asia-Pacific,Australia,Manufacturer,Medium,51.64602241288307,95.77548087294556,3.148493718661092,46207686.374448754,71.09914050313904,153.53168166704756,98.75369628393564,21,2,9.460436442804257,0.7888845250787165,0.13343797721608786,0.9463249799264007,0.25,0.5698501991815932
SUP_00130,Elite Enterprises,North America,Canada,Manufacturer,High,42.28235290304485,80.7923928921,3.2075494172694814,33537254.95721488,87.76375350964439,94.51592255600288,72.77688394856818,12,3,4.339276894625074,0.959385869797547,0.7585686749796707,0.43398896172505613,0.375,0.7356227427579313
SUP_00131,Global Corp,Asia-Pacific,France,Raw Material,Medium,57.713714435765134,76.88486982702717,4.625856810787874,46566768.038696826,63.20525722273374,128.67034898059512,63.73019479141483,20,2,1.948160332626848,0.6783990313143188,0.9215999955805403,0.1947745559045958,0.25,0.6117945223808088
SUP_00132,Innovative Solutions,Middle East,France,Component,Low,70.78595637335212,83.55371366039195,3.077747394033379,19924035.44449456,53.14214780719061,38.73160182222465,88.30213423677279,1,3,9.33892515777601,0.44036896986173535,0.6433596886319846,0.934168629913827,0.375,0.5934892205170549
SUP_00133,Innovative Systems,Africa,Italy,Distributor,High,87.18642026985307,92.94364378955947,4.317885587869485,47653157.99322011,98.17463252759968,125.46942336220896,89.36017018174738,3,2,1.0452427156431188,0.14173592376500743,0.25158907491724625,0.10444399457424905,0.25,0.17805989089602667
SUP_00134,Superior Systems,Asia-Pacific,South Korea,Component,Low,76.68100961022745,88.21657307267508,3.545115497630801,35154004.71444044,66.56970966558688,52.66730137107567,71.41830881148603,8,8,7.295710968570751,0.33302702416189145,0.4488139073016968,0.7297594112238717,1.0,0.51380686410004
SUP_00135,Innovative Supply Co,North America,Australia,Service Provider,Medium,63.94679778698632,94.60304086978434,4.743091361416253,2148188.0825696546,89.34988662393431,150.61086693197635,71.90687917385215,23,2,6.252630275433342,0.5649019571158799,0.18235501208894567,0.6254065192748741,0.25,0.4307485903280105
SUP_00136,Superior Corp,Middle East,Saudi Arabia,Distributor,Medium,92.42160629167758,98.0302115426216,3.969984569154999,45348297.94936168,96.2633917093032,19.651723294059234,78.75571942035135,12,1,0.8773466438089184,0.04640937944000101,0.03936515600557078,0.08764717266196062,0.125,0.060402733110063764
SUP_00137,Elite Systems,Europe,Brazil,Raw Material,Medium,79.55848603167075,94.0238994420388,3.611152918655652,24249416.81120797,74.02837016069273,140.29926775492356,60.871557990490224,15,1,3.3874879563944216,0.2806315825310933,0.2065181942909855,0.3387691682010375,0.125,0.25446192493994046
SUP_00138,Elite Solutions,Africa,France,Raw Material,Low,91.15908615744024,89.49127389225008,4.035277871378869,23043332.88965275,63.91509428149399,22.48895864950842,91.57292041444654,23,0,1.4993068954001063,0.06939837754548661,0.3956303036413944,0.14986992432237942,0.0,0.17642242697508886
SUP_00139,Alpha Supply Co,Asia-Pacific,South Korea,Distributor,Medium,69.01733852996911,86.84019811325713,3.763916038090538,28345006.96868273,20.28086807285205,159.20811645650406,72.68355149096502,3,0,6.044985925331613,0.47257340854613006,0.5062396021828337,0.6046331614967612,0.0,0.4618278763726544
SUP_00140,Global Technologies,North America,Norway,Manufacturer,High,54.23973511362268,75.9616580723584,4.128602129339661,7511758.111222834,23.20157125912048,58.23579067362565,94.1505240800791,22,2,4.771130316774288,0.7416560851144729,0.9601186246587003,0.47719286128511157,0.25,0.7051365937004216
SUP_00141,Global Solutions,Europe,UK,Distributor,Medium,42.90546775005971,98.62372749153698,3.2290657366526965,23484844.125941563,36.068097284089305,119.5188388453506,92.10521686400136,8,1,0.0427512466049095,0.9480396855672435,0.014602233986184654,0.004151769210861076,0.125,0.39692689826492505
SUP_00142,Alpha Manufacturing,Europe,Vietnam,Service Provider,Medium,79.93466683161178,84.20354694180102,4.993981005625102,41564804.4750514,34.88067454847962,90.31289875854895,86.45608132475132,24,3,9.75710566283908,0.2737817751793964,0.6162470711824586,0.9760046502209108,0.375,0.5270877614706783
SUP_00143,Prime Supply Co,Latin America,Mexico,Manufacturer,Medium,46.67166489030438,78.6534771340048,3.8511117553934353,823348.833918891,40.38070361598763,69.10305042090933,72.99499468397156,19,2,3.4958464988954043,0.8794616909879553,0.847809417744108,0.34960967876915544,0.25,0.7010494374722457
SUP_00144,Premier Solutions,Middle East,Argentina,Raw Material,Low,56.65263205495819,91.00101252951497,3.696461279414737,13682212.158202346,44.394771015812864,117.95232080711187,80.6526624664468,20,1,2.5820439283705,0.6977200862271343,0.3326403533080202,0.25819015434302406,0.125,0.4430181713518646
SUP_00145,Prime Industries,Asia-Pacific,South Korea,Distributor,Medium,69.28589993361436,81.82291893829102,4.42041969663253,172606.5928700188,48.80523948405826,170.81652159646663,77.79317030391836,6,1,2.2244295579410265,0.467683223089138,0.715572633900388,0.22241335011075594,0.125,0.4587277494279228
SUP_00146,Premier Industries,North America,Netherlands,Component,High,71.04291232788611,89.05867850234515,3.727798812990665,20814779.89203493,53.643015205510125,12.222205790558824,73.55527544994698,18,2,1.5881589617356784,0.43569010590401824,0.41367923042379706,0.15875894905341206,0.25,0.3551316012994289
SUP_00147,Alpha Industries,Latin America,UK,Component,Low,73.03207583429248,89.08242978827019,4.666548610057515,36429359.74916205,27.909307076481173,165.79924977954326,93.92545157212712,11,4,9.9913707621651,0.39946979159758456,0.41268826928400504,0.9994412268522539,0.5,0.5334826427946862
SUP_00148,Elite Enterprises,Middle East,South Korea,Service Provider,Low,49.144043169233534,85.69751570166886,3.9085414487208494,39948652.864275694,23.388954556222565,111.58928962867736,79.34028298310662,12,2,2.9510946788160486,0.8344426073084064,0.5539150783057494,0.2951110880141331,0.25,0.5839737840179141
SUP_00149,Advanced Partners,Latin America,Netherlands,Component,Low,60.88555726519069,95.06684677308102,4.43911682653087,47262228.56829398,73.91555592584187,146.28000263458415,93.30892391188586,23,2,4.055134972242817,0.620643525624415,0.16300390714146173,0.4055625595112917,0.25,0.40327109429446295
SUP_00150,Elite Partners,Africa,Canada,Distributor,Medium,73.94568249143316,81.35920947733064,3.2149064328837733,30444805.417890787,62.98678598744622,72.17811685099858,64.20873896567298,2,1,8.71355916178089,0.3828340951515604,0.7349197150401587,0.8716051574634177,0.125,0.5604305840653553
SUP_00151,Alpha Solutions,Middle East,USA,Distributor,Critical,93.34003755485816,85.76718219882562,4.692238371110223,12768611.98931213,55.53153617760957,87.57252059658241,65.64099154401343,5,1,6.418875035428782,0.0296858326254138,0.551008423413645,0.6420381390441088,0.125,0.3180844878830808
