shipment_id,supplier_id,origin_port,destination_port,product_category,transportation_mode,shipment_value_usd,weight_kg,volume_cbm,status,customs_clearance_hours,freight_cost_usd,carbon_footprint_kg,route_optimization_score,weather_delay_hours,temperature_controlled,customs_normalized,weather_normalized,route_risk_score
SHIP_000101,SUP_00098,PORT_170,PORT_096,Pharmaceuticals,Road,2565119.810413772,21713.97417818956,181.163154438869,Delivered,5.82998862915546,1324.997604717177,1574.394416065668,84.35495330580719,27.254966403897026,False,0.05463400171770995,0.5678413486489553,0.3112376751833326
SHIP_000102,SUP_01033,PORT_084,PORT_012,Food & Beverage,Road,3703410.388896932,33447.89886873193,134.31163783611848,Delivered,48.43961496166973,17895.858083550418,389.1171705820864,72.31164594377165,41.76571295969868,False,0.6634203167357622,0.8702148967836748,0.7668176067597186
SHIP_000103,SUP_00927,PORT_103,PORT_056,Pharmaceuticals,Rail,1075825.6606323435,1916.1980400260209,472.8360330519531,Delivered,19.215684503793653,30674.82178283823,1991.7969851460628,98.21189356833317,37.07762900412767,False,0.24588253325564136,0.7725250519401857,0.5092037925979136
SHIP_000104,SUP_01528,PORT_071,PORT_115,Food & Beverage,Sea,1181664.0808284034,23735.58299824638,163.7996902555844,Delivered,49.55874223857367,39781.22601587354,4337.077808681555,67.6656039044186,41.77194846121404,False,0.6794098812915688,0.8703448315675502,0.7748773564295595
SHIP_000105,SUP_00761,PORT_169,PORT_012,Electronics,Road,4264145.580127347,2051.350209380073,61.3366264570442,Delivered,62.44952085832616,30061.54088180265,3309.2139795854555,73.98948967439357,27.19406016771851,False,0.8635872676969553,0.5665721903278442,0.7150797290123998
SHIP_000106,SUP_01514,PORT_048,PORT_053,Textiles,Rail,1126006.2883319736,33315.18339130716,479.7948554494504,In Transit,45.402255780521806,10028.300662904858,217.78280672766272,91.09817734703924,10.411573173877535,False,0.6200239562784471,0.21686033233776922,0.41844214430810817
SHIP_000107,SUP_00427,PORT_079,PORT_098,Automotive,Air,2240570.370067182,35384.40327245381,312.4200717447073,Delivered,6.925564979983887,9029.880275448804,1520.321688117515,85.3079646508962,14.27475761429754,False,0.07028708171040668,0.29736100002268584,0.18382404086654625
SHIP_000108,SUP_00227,PORT_077,PORT_008,Textiles,Air,3477143.225467617,44999.10116608463,1.1296990784277572,Delayed,12.611959626024468,35196.335322319144,3605.811684222769,88.90757865174996,47.72963883615065,True,0.15153161587473984,0.9944906134837397,0.5730111146792398
SHIP_000109,SUP_01777,PORT_043,PORT_058,Food & Beverage,Road,2626816.950940824,47213.78567631287,169.243395412039,Delivered,49.7211040950272,16907.631188440297,4488.563440215646,73.202407668096,24.74680815224823,False,0.6817296311884228,0.515576587017432,0.5986531091029275
SHIP_000110,SUP_01611,PORT_008,PORT_024,Automotive,Road,4577205.900380052,39451.73063838388,450.4048558686048,Delayed,59.657392165345485,35306.75079972826,1190.7290281079177,94.29464067611649,10.023774648294628,True,0.8236946451991419,0.20877942377176342,0.5162370344854527
SHIP_000111,SUP_00017,PORT_063,PORT_109,Textiles,Air,2558198.799194502,25899.6336519591,283.81291214384845,Damaged,43.62332029192781,42327.84693535964,3363.509248789556,68.81183037382327,14.614144754582798,True,0.5946073620960762,0.3044331167745506,0.4495202394353134
SHIP_000112,SUP_00563,PORT_120,PORT_061,Food & Beverage,Multimodal,1041584.526952786,10652.621397966082,159.61638643123152,Delayed,36.70842866476624,4214.410611144369,1751.725943562725,72.61578273265583,9.869731453450283,True,0.49581064044455175,0.2055694864186457,0.3506900634315987
SHIP_000113,SUP_00228,PORT_063,PORT_129,Textiles,Rail,4159039.418995625,34418.978470267815,82.98001861136387,Delayed,6.4957622657518606,27091.974079937077,3295.7280271468007,82.97708013757855,46.196974551653845,False,0.06414626253165673,0.9625531017905615,0.5133496821611091
SHIP_000114,SUP_00706,PORT_006,PORT_089,Food & Beverage,Road,3895168.7954271785,48875.08204329835,356.18804068055994,Delayed,19.615604138752097,4895.540207346623,3112.9387409833685,94.80678620340169,23.544360145876148,False,0.2515963970424245,0.49052009052801615,0.37105824378522034
SHIP_000115,SUP_01816,PORT_074,PORT_078,Pharmaceuticals,Air,1015162.412137258,43451.13565071595,278.2862764963723,Delivered,32.97994045125791,23516.33813545461,2344.838790490359,74.59889897651462,22.96772339033905,True,0.44253975319535027,0.47850418899695857,0.46052197109615445
SHIP_000116,SUP_01262,PORT_052,PORT_070,Pharmaceuticals,Air,3856932.591791951,29531.84869735477,393.591961027342,Delivered,4.027567521573617,19793.952165592487,3156.215659953757,84.0933472445943,22.205310840568732,False,0.028881856049204187,0.46261710924334537,0.24574948264627478
SHIP_000117,SUP_01405,PORT_021,PORT_173,Electronics,Air,1614700.380327456,45747.011040046906,298.807396521701,Delivered,35.72620255755788,35075.254955519544,746.8986969490182,97.1017583532596,35.96876245466161,False,0.48177705545942345,0.7494185968945698,0.6155978261769967
SHIP_000118,SUP_01807,PORT_142,PORT_137,Automotive,Air,2828658.762424305,18667.03537574375,401.87834276639376,Delivered,52.8151076844952,9782.504631591712,2046.245497734709,63.11721339317103,7.692177206545566,False,0.7259353003296125,0.1601938194010757,0.4430645598653441
SHIP_000119,SUP_01948,PORT_116,PORT_112,Pharmaceuticals,Air,4854601.588132085,28702.410599208182,131.71291970811663,In Transit,31.745136277187253,38757.96503156963,2117.548505651436,92.10936999839323,5.469911062676481,False,0.4248974514996004,0.11388645015323384,0.2693919508264171
SHIP_000120,SUP_01411,PORT_058,PORT_129,Food & Beverage,Air,226212.15538034323,24811.00264210948,93.09603193987748,Delayed,30.578814093134312,14981.5335106311,1997.38624507496,64.67949804557448,8.26949993644652,False,0.40823358829149753,0.17222401520028346,0.2902288017458905
SHIP_000121,SUP_00669,PORT_153,PORT_152,Textiles,Road,857579.2404017455,25898.045302537063,305.6615881660894,Delivered,22.933262255701425,8579.588312339027,4689.512461640657,73.12662806786975,19.1336680979361,False,0.29899753695728215,0.3986105117109292,0.3488040243341057
SHIP_000122,SUP_00254,PORT_056,PORT_060,Electronics,Rail,3032473.524816993,48718.577485489935,364.29840310046905,In Transit,53.68867254956272,14689.8127863946,2367.6450058282053,62.34348807495699,29.416900961710017,False,0.7384163845565324,0.6128915340799463,0.6756539593182393
SHIP_000123,SUP_01332,PORT_083,PORT_176,Textiles,Air,255180.72860070423,12105.128059636943,485.7412880600354,In Transit,58.91615036174637,41818.2538398769,129.2290532879029,89.94329050599458,39.48942062474413,False,0.8131041306842072,0.82278173493599,0.8179429328100987
SHIP_000124,SUP_01846,PORT_009,PORT_167,Textiles,Air,554335.4325222679,2288.567644933067,310.63180377869054,In Transit,31.001715205669047,31732.53334162264,2776.9607326017067,75.5713633865002,10.751800485540858,False,0.4142758006288678,0.22394995650041055,0.3191128785646392
SHIP_000125,SUP_01338,PORT_164,PORT_018,Automotive,Air,3066878.724391533,502.1490892789223,365.7365976184735,Damaged,54.17174410412288,30505.657643127408,3541.618466237855,98.76858627212788,32.956726828202555,False,0.7453182838901652,0.6866540867449202,0.7159861853175427
SHIP_000126,SUP_01325,PORT_185,PORT_105,Textiles,Air,4208116.127347361,10406.494112435514,186.2505120256851,Delayed,65.2574084394696,41229.804435020094,369.62022937408574,95.91741181579452,21.454100563941186,False,0.9037050457823469,0.44696346138548804,0.6753342535839175
SHIP_000127,SUP_00118,PORT_133,PORT_092,Automotive,Air,2730953.276990309,28417.12989594971,350.5480137449526,Delivered,57.47745591453093,29241.71273620487,2984.499502836588,89.63288032392056,40.07754703955128,True,0.7925487405917839,0.8350370568874226,0.8137928987396033
SHIP_000128,SUP_01869,PORT_081,PORT_052,Food & Beverage,Sea,937873.7065345604,39097.9604621625,386.84494797777705,Delayed,21.699266725598505,42267.4306995514,3504.1133325659566,92.3259613945446,5.714793072621811,True,0.2813667887864902,0.11898927804267323,0.2001780334145817
SHIP_000129,SUP_00050,PORT_094,PORT_002,Textiles,Sea,661287.8313972364,12373.113622024466,190.7379680292136,Delivered,53.883070141994985,36759.457439776335,4089.252468653045,67.61414727449588,40.95894646058258,False,0.741193845992633,0.8534035736780122,0.7972987098353226
SHIP_000130,SUP_01814,PORT_135,PORT_101,Textiles,Air,4104064.091737962,9168.685154850036,436.24899201944527,Delivered,47.88415452552125,4839.393767630986,4276.88138586413,62.36310021813613,0.6616580753375914,False,0.6554841590839144,0.01369253452525163,0.33458834680458305
SHIP_000131,SUP_01588,PORT_134,PORT_164,Textiles,Air,4514218.321097168,19831.865000784168,307.96122114608494,In Transit,8.508130980354016,13496.961543526097,4293.773917796491,73.853383242921,10.286463089505371,True,0.0928980409363741,0.21425330037193832,0.15357567065415623
SHIP_000132,SUP_01205,PORT_052,PORT_048,Food & Beverage,Multimodal,3774659.232225984,35316.44712218792,16.424942178067298,In Transit,36.623179449880176,28249.376577037867,4281.935692824447,67.69096236458306,31.910866525664577,True,0.49459263972838347,0.6648605498434559,0.5797265947859197
SHIP_000133,SUP_00543,PORT_198,PORT_117,Pharmaceuticals,Multimodal,1101466.7729210544,10978.14928545686,124.57931926991388,Delivered,65.06508330221178,31751.452655356465,808.1892959283367,77.48972338630074,20.23616271809008,False,0.9009571946117492,0.421584189103297,0.6612706918575231
SHIP_000134,SUP_00327,PORT_106,PORT_088,Pharmaceuticals,Rail,1763432.6336767236,31907.556622910717,360.9431981288756,Delivered,23.10651108477395,4482.615455802747,1030.4140424976774,79.0193460117828,41.05457235937644,True,0.30147283480216774,0.8553962170062296,0.5784345259041986
SHIP_000135,SUP_01527,PORT_055,PORT_035,Food & Beverage,Sea,2156630.090363925,24028.24336356693,256.2619547791861,Delivered,24.08739798695896,33716.96769442738,209.46316181222664,82.87092375646418,33.64895467006799,False,0.3154872858553331,0.7010786642714847,0.5082829750634089
SHIP_000136,SUP_01520,PORT_014,PORT_198,Electronics,Road,625549.7416743739,6009.2053845336895,221.12533896080376,Delivered,6.556756813527225,23394.73302209925,2265.853801928401,98.6083442029834,8.895686298508167,False,0.06501772396355439,0.1852724266904869,0.12514507532702066
SHIP_000137,SUP_00944,PORT_129,PORT_081,Electronics,Rail,1270782.0693846643,21497.478298842456,484.7110561354075,Delivered,59.23833270132632,2495.1980316808867,635.9916578603404,82.8396328998201,12.333792717027617,True,0.8177073205302328,0.2569153592325642,0.5373113398813985
SHIP_000138,SUP_01270,PORT_165,PORT_094,Automotive,Rail,3634503.023575536,14313.320594853189,200.96823758417676,Delayed,50.20825476036002,21975.057709159155,4556.006957361165,82.10965638486618,0.1598358867363263,False,0.6886898109396414,0.003235611780678749,0.3459627113601601
SHIP_000139,SUP_00602,PORT_049,PORT_115,Food & Beverage,Air,3913006.865243996,28003.7941363974,61.159423052405344,In Transit,41.93860826481226,34290.402048355376,3983.478485562121,71.03662517202397,4.920739980576474,True,0.5705369884473959,0.10244287569695126,0.3364899320721736
SHIP_000140,SUP_01567,PORT_140,PORT_072,Electronics,Air,916277.5953223732,34372.45160497568,183.04177196214283,Delivered,52.22731698249609,787.4256601542513,2427.160396494056,95.74494209662538,39.32997735556381,True,0.7175372230341339,0.8194592713506155,0.7684982471923747
SHIP_000141,SUP_00102,PORT_133,PORT_170,Automotive,Road,1636467.8875949471,47499.22944425966,482.352134693931,In Transit,47.89071830881591,38780.417587232405,4007.490823528784,99.8294986765515,2.8238790548650083,False,0.655577939334728,0.05874868838451902,0.3571633138596235
SHIP_000142,SUP_01254,PORT_070,PORT_080,Textiles,Multimodal,2474260.2926537464,33031.6658386051,447.9223340200329,Delivered,25.52898445372908,16999.034476605386,4752.504130859357,80.09553782450624,34.12650423935136,False,0.3360839957639386,0.7110297964974616,0.5235568961307001
SHIP_000143,SUP_00388,PORT_116,PORT_038,Textiles,Air,879530.0821595639,5109.363368712905,421.08235221672896,In Transit,57.868488211794656,41987.40023826766,282.2477853244022,81.24750501504748,24.344471804981893,False,0.7981356262745287,0.5071927407143729,0.6526641834944509
SHIP_000144,SUP_01955,PORT_119,PORT_154,Electronics,Sea,4316442.526319712,29869.168780622447,390.18181629368735,Delivered,45.24425461659102,8607.62855500899,3203.7455597842104,93.62213328885132,25.274274510610717,False,0.6177665099068842,0.5265678805174895,0.5721671952121868
SHIP_000145,SUP_01633,PORT_139,PORT_031,Automotive,Road,1516265.4018068311,37779.94226183373,266.24619862329246,Delivered,8.441799174050484,26318.55136014074,2197.8448275713868,73.80991108629783,40.52821613936093,False,0.09195032326307444,0.8444280564628125,0.46818918986294344
SHIP_000146,SUP_01603,PORT_181,PORT_180,Automotive,Road,1243217.4811417917,22840.810888261218,176.2779777807533,In Transit,69.81066478010588,33340.166766614966,369.1466126256722,95.12208470209254,34.15223190677627,False,0.9687598324006781,0.7115659071692719,0.840162869784975
SHIP_000147,SUP_01728,PORT_183,PORT_188,Pharmaceuticals,Air,4468320.33771087,30003.06517525445,392.4521131615878,Delivered,43.48038228819156,11551.36325003593,4449.217485652191,89.14756985874415,20.330098455075536,False,0.5925651310778655,0.42354161300148957,0.5080533720396775
SHIP_000148,SUP_01235,PORT_079,PORT_008,Electronics,Road,3369785.0221664617,20575.00848030907,109.99284964572136,Delivered,40.17194634142956,27648.090302956367,2827.098925051469,81.30884955892955,44.23498142247486,False,0.5452957531963334,0.9216692767161999,0.7334825149562667
SHIP_000149,SUP_00649,PORT_050,PORT_189,Pharmaceuticals,Multimodal,2564798.8099381104,7329.203221466061,222.32382900899285,Delayed,24.56084226815609,47189.169827167534,4852.880336974833,66.875999347605,31.624816662003877,True,0.3222516352318596,0.6588998701578227,0.49057575269484116
SHIP_000150,SUP_01454,PORT_181,PORT_035,Food & Beverage,Air,540736.8929737008,11963.131086079313,421.913933023185,Delivered,64.23239708225368,47603.57857309103,3083.671465791878,65.80995477636114,25.76268268620584,False,0.8890601652536725,0.5367452833426843,0.7129027242981785
SHIP_000151,SUP_00339,PORT_125,PORT_034,Automotive,Multimodal,730836.1088401574,25725.249533830414,180.30278443203403,Delivered,16.478380130883764,36770.87439372585,1629.9920108563438,63.90071418197213,44.51337500623309,False,0.2067732148762168,0.9274704155738874,0.5671218152250521
SHIP_000152,SUP_00184,PORT_055,PORT_138,Pharmaceuticals,Multimodal,1123035.036843524,36161.856900372855,360.22969901097304,Lost,30.1382417139638,2020.132757213212,4940.282435237416,91.60061714179798,36.305756018513975,False,0.40193889720172177,0.7564408365297776,0.5791898668657497
SHIP_000153,SUP_00056,PORT_092,PORT_168,Automotive,Sea,1096615.0667259002,27083.17209607225,224.42214180324,Delivered,52.35425594673722,49500.824308398354,4809.821304874802,88.42736081318208,10.38633259886099,True,0.7193508672953978,0.21633437165095246,0.4678426194731751
SHIP_000154,SUP_00979,PORT_003,PORT_108,Food & Beverage,Air,4435651.420886796,27884.552819191336,71.04245589954158,Delivered,36.41531383294391,28926.0697876765,2772.759872406445,70.9454117854248,13.3119829546532,False,0.49162275348798196,0.2772987937970205,0.3844607736425012
SHIP_000155,SUP_01786,PORT_120,PORT_052,Pharmaceuticals,Sea,4709515.386644531,20956.328405796856,233.09697080020217,Delayed,39.84805901019444,21663.269288308235,1983.9369214508345,69.69293072486137,23.988778356022443,False,0.5406682032308647,0.4997808346627753,0.52022451894682
SHIP_000156,SUP_01306,PORT_144,PORT_140,Food & Beverage,Sea,2087388.8911462508,10788.990423919971,1.114473125425648,Delivered,36.12888540153473,5293.565884853345,827.9354149390372,89.61617751919147,0.3926201110360026,False,0.48753039867798603,0.008086347170522576,0.2478083729242543
SHIP_000157,SUP_00572,PORT_173,PORT_105,Automotive,Road,1007057.6708441332,17713.075447340296,383.21935250116326,Delivered,47.61439090360086,10984.727855393783,1146.187989188196,70.93700270121474,46.57601635866535,True,0.6516299032396307,0.9704515386929441,0.8110407209662873
SHIP_000158,SUP_01152,PORT_081,PORT_155,Automotive,Rail,1372111.600085856,8959.936040677643,108.71858837083,Delivered,65.93788849477954,42638.70448028798,3698.791964348319,87.10233876578008,29.3257831589043,False,0.9134274249950297,0.6109928300245311,0.7622101275097803
SHIP_000159,SUP_00717,PORT_164,PORT_147,Textiles,Air,122028.1248563948,33773.45448076581,186.243603863312,Delivered,26.842375826311446,46108.56922852447,2951.917743032651,91.05567379774762,45.06111817326276,False,0.35484911441696904,0.9388842352725776,0.6468666748447733
SHIP_000160,SUP_01750,PORT_019,PORT_057,Automotive,Multimodal,1079333.84869528,32906.02642078396,175.30392187047977,In Transit,52.5205286022596,28068.13894378969,2266.6144413702305,90.24051090483016,38.10620088081584,True,0.7217264928513182,0.7939583342781947,0.7578424135647565
SHIP_000161,SUP_01663,PORT_132,PORT_054,Textiles,Road,82462.54117124928,35630.00228287394,248.5914863794308,Delivered,50.33729640718478,19021.12172096822,3264.0184526206854,87.74250223635052,12.414195373821745,False,0.6905334973414243,0.25859078210076797,0.4745621397210962
SHIP_000162,SUP_01008,PORT_059,PORT_015,Food & Beverage,Sea,4809012.663760973,5568.720988364934,372.914574131307,Delayed,22.91411654934578,36935.23276448471,2316.144395003786,90.85475840448484,11.821641413120965,False,0.29872399210312844,0.2462431993716947,0.27248359573741154
