supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index
SUP_00136,Superior Corp,Middle East,Saudi Arabia,Distributor,Medium,92.42160629167758,98.03021154262161,3.969984569154999,45348297.94936168,96.26339170930319,19.651723294059234,78.75571942035135,12,1,0.8773466438089184
SUP_00137,Elite Systems,Europe,Brazil,Raw Material,Medium,79.55848603167075,94.02389944203881,3.6111529186556517,24249416.81120797,74.02837016069273,140.29926775492356,60.871557990490224,15,1,3.3874879563944216
SUP_00138,Elite Solutions,Africa,France,Raw Material,Low,91.15908615744024,89.49127389225008,4.035277871378869,23043332.88965275,63.91509428149399,22.48895864950842,91.57292041444654,23,0,1.4993068954001065
SUP_00139,Alpha Supply Co,Asia-Pacific,South Korea,Distributor,Medium,69.01733852996911,86.84019811325713,3.763916038090538,28345006.968682732,20.28086807285205,159.20811645650406,72.68355149096502,3,0,6.044985925331613
SUP_00140,Global Technologies,North America,Norway,Manufacturer,High,54.23973511362268,75.9616580723584,4.128602129339661,7511758.111222834,23.201571259120477,58.23579067362565,94.1505240800791,22,2,4.771130316774288
SUP_00141,Global Solutions,Europe,UK,Distributor,Medium,42.90546775005971,98.62372749153698,3.2290657366526965,23484844.125941563,36.068097284089305,119.51883884535059,92.10521686400135,8,1,0.04275124660490959
SUP_00142,Alpha Manufacturing,Europe,Vietnam,Service Provider,Medium,79.93466683161178,84.20354694180102,4.993981005625102,41564804.475051396,34.88067454847962,90.31289875854897,86.45608132475132,24,3,9.75710566283908
SUP_00143,Prime Supply Co,Latin America,Mexico,Manufacturer,Medium,46.67166489030438,78.6534771340048,3.8511117553934353,823348.833918891,40.38070361598763,69.10305042090933,72.99499468397156,19,2,3.4958464988954043
SUP_00144,Premier Solutions,Middle East,Argentina,Raw Material,Low,56.65263205495819,91.00101252951497,3.6964612794147373,13682212.158202346,44.394771015812864,117.95232080711187,80.6526624664468,20,1,2.5820439283705
SUP_00145,Prime Industries,Asia-Pacific,South Korea,Distributor,Medium,69.28589993361436,81.82291893829102,4.42041969663253,172606.5928700188,48.80523948405826,170.81652159646663,77.79317030391836,6,1,2.2244295579410265
SUP_00146,Premier Industries,North America,Netherlands,Component,High,71.04291232788611,89.05867850234515,3.727798812990665,20814779.892034926,53.643015205510125,12.222205790558824,73.55527544994698,18,2,1.5881589617356784
SUP_00147,Alpha Industries,Latin America,UK,Component,Low,73.03207583429248,89.08242978827019,4.666548610057515,36429359.74916205,27.909307076481173,165.79924977954326,93.92545157212713,11,4,9.991370762165099
SUP_00148,Elite Enterprises,Middle East,South Korea,Service Provider,Low,49.144043169233534,85.69751570166886,3.9085414487208503,39948652.864275694,23.388954556222565,111.58928962867736,79.34028298310662,12,2,2.9510946788160486
SUP_00149,Advanced Partners,Latin America,Netherlands,Component,Low,60.885557265190684,95.06684677308102,4.43911682653087,47262228.56829398,73.91555592584187,146.28000263458415,93.30892391188586,23,2,4.055134972242817
SUP_00150,Elite Partners,Africa,Canada,Distributor,Medium,73.94568249143316,81.35920947733064,3.2149064328837733,30444805.417890787,62.98678598744622,72.17811685099858,64.20873896567298,2,1,8.71355916178089
SUP_00151,Alpha Solutions,Middle East,USA,Distributor,Critical,93.34003755485816,85.76718219882562,4.692238371110223,12768611.98931213,55.53153617760957,87.57252059658241,65.64099154401343,5,1,6.418875035428782
SUP_00152,Alpha Industries,Middle East,Brazil,Component,Low,80.01971257348288,87.90461108618331,4.47143597355622,46211190.05937811,70.75519529346819,157.0488815652037,99.09281220451908,4,1,3.6869441174527253
SUP_00153,Innovative Partners,Asia-Pacific,China,Distributor,Medium,90.74320664016767,90.9269932984152,3.423433556923931,38777021.90632479,86.21435257628323,77.59839471671904,83.51073850424359,9,1,8.98328435923853
SUP_00154,Alpha Supply Co,Middle East,Italy,Service Provider,Low,81.92166320727974,93.81532441213415,3.2905720194915733,28742702.72600707,54.21543272929637,98.56542418108987,80.39078693996196,13,2,7.497242022136001
SUP_00155,Dynamic Systems,Latin America,Vietnam,Manufacturer,Critical,72.54443328908202,84.47537478907815,3.632584697451249,34797228.77516085,71.28955720415834,8.534111539758259,80.92624252576447,13,2,2.279005075416997
SUP_00156,Elite Technologies,Middle East,Vietnam,Service Provider,Low,50.56128530249895,90.5051266583183,4.952141172063809,46219601.932621084,96.2857779068127,32.7546510216574,68.6107509613144,15,4,6.437389945999205
SUP_00157,Elite Systems,Asia-Pacific,UK,Service Provider,Medium,76.66771085408823,78.61466287364446,3.5136631491341173,35634081.72222244,87.16995966892486,117.29513889558996,88.74815798007893,2,3,9.223984982924016
SUP_00158,Innovative Corp,Asia-Pacific,Saudi Arabia,Distributor,High,74.2858761277949,97.38355441301948,3.9122544178932666,18450306.653857462,54.080064840192755,130.4709576861785,63.391224949190175,23,4,4.964608784504126
SUP_00159,Strategic Manufacturing,Africa,Vietnam,Manufacturer,High,73.13580437514966,84.19341135410409,3.0600404514346726,35665758.70434038,71.57734702517944,106.9551639372874,82.93294852412093,13,5,7.3361240283166715
SUP_00160,Dynamic Industries,Latin America,UK,Distributor,Medium,66.93822273935325,92.50851412743452,3.7944550591324653,2061894.228632624,34.16567375327518,30.07925634823187,82.83075186343606,7,3,9.711037439891593
SUP_00161,Global Manufacturing,Europe,Argentina,Raw Material,Medium,69.07611321941016,75.48818596517226,4.142640030866206,19351457.313437533,64.8417747916072,82.94595000112109,96.56753696534044,23,2,6.904141408952129
SUP_00162,Alpha Partners,Europe,Vietnam,Distributor,Medium,58.39433899149572,79.92449142971537,4.90624922501593,20345835.440686684,98.50626329107543,67.14158411355822,81.04731240419441,17,1,1.0243868976608062
SUP_00163,Advanced Industries,Middle East,Vietnam,Distributor,Low,68.56219809532668,86.68998106376587,4.033472089880129,8383569.809320692,61.465209216201785,91.74073520614046,65.48250783896718,8,3,2.445595509312893
SUP_00164,Prime Group,Africa,Mexico,Distributor,Low,50.865574812316304,96.07805922557631,4.6382146523553756,1203119.7535609202,94.21106393521178,157.3075810469665,82.9101303699265,18,2,5.95096437342649
SUP_00165,Prime Systems,North America,France,Manufacturer,Medium,84.28459185482072,87.65412359881626,4.094255285137801,6712392.770055254,52.58679364026086,140.7757517652641,63.653105774613294,15,0,2.755558153719061
SUP_00166,Premier Technologies,Middle East,Poland,Distributor,Low,50.21773250842893,97.31689157505309,3.081570026871036,32748343.7150629,99.9075861747705,19.698162743102817,68.15175341199686,15,4,9.575417053891398
SUP_00167,Advanced Group,Africa,Australia,Manufacturer,Low,44.67314594392065,86.61112551798712,3.630016550379548,40124326.37736619,66.33760281820463,160.80410961054875,61.24434336749665,5,3,4.053520340221738
SUP_00168,Dynamic Systems,Latin America,Netherlands,Component,Medium,63.993531449643655,86.7707783216628,4.151099015662206,49410764.46171236,23.381519538874763,87.55925145121913,80.53174329837994,2,2,4.572304057323651
SUP_00169,Premier Manufacturing,Latin America,Australia,Raw Material,Critical,76.2069091728334,77.87392292401276,4.901187931862249,17350856.98026929,66.94038373531104,135.17587535504973,63.38130461174289,16,0,7.016020934701173
SUP_00170,Prime Systems,Latin America,Singapore,Manufacturer,Medium,64.07442537134477,94.26374985965327,4.718260719502466,29988992.151942033,41.96581565436773,29.506865471261623,78.77577514125316,5,1,5.242497313418742
SUP_00171,Alpha Supply Co,Latin America,Australia,Component,Low,55.22147725732197,80.9271698992095,3.4567112283576953,46860391.09241534,22.598505762871575,122.37591699873342,97.31780141296576,23,6,3.8214596688876834
SUP_00172,Global Supply Co,Latin America,Argentina,Manufacturer,Low,70.69941511397424,96.59069974493556,3.440219660038327,8393736.977840723,85.66826437557307,46.35705308165514,88.79045652077329,6,1,0.7663787515457876
SUP_00173,Strategic Industries,Africa,Singapore,Manufacturer,Critical,59.085128447670996,96.85978128792951,3.4023459342278013,35896397.03782,42.05837095846047,81.71665699966302,63.09646696901172,12,3,5.964455895078639
SUP_00174,Premier Systems,Africa,USA,Raw Material,Low,91.30772295696482,97.6394426849796,4.844997792605007,37761187.720800705,83.72388432371989,7.951002264368272,68.96839248835373,5,2,8.675800307940346
SUP_00175,Advanced Industries,Asia-Pacific,Canada,Service Provider,Low,90.74548267819647,87.48553173847417,4.705332306203442,4494328.016673452,43.05740663646936,31.531861637833305,86.94649679573737,20,4,6.857624417600562
SUP_00176,Prime Corp,Europe,UAE,Service Provider,Medium,67.63045009846525,91.25025083480746,4.549766864505898,43069406.7898941,35.54610830990194,21.11408629663346,95.78807444096735,8,0,3.814950100469522
SUP_00177,Strategic Systems,Latin America,Italy,Manufacturer,Medium,58.03361967100422,93.68438112147993,3.785470228448455,40664597.10318665,97.9148459283542,46.95523026419523,61.31674347055815,11,2,1.277260646231294
SUP_00178,Alpha Group,North America,Thailand,Distributor,Medium,80.54228276761515,78.14435084761118,4.008761408597533,1718480.1785428505,48.93162622040157,22.503165754256397,92.49804526882376,14,3,8.16338186904244
SUP_00179,Dynamic Group,Africa,India,Component,Low,42.019211891568666,89.42297267993993,3.9286634895903054,4599666.5232585715,68.11009691545283,126.08425465842333,82.47255521353235,24,1,9.417483622312048
SUP_00180,Strategic Supply Co,North America,USA,Distributor,Low,66.11229533240082,75.82314963127948,3.5067962151187455,2503888.3498980235,68.79851942515772,10.081982886613389,81.84365301185571,17,0,3.8827299079626476
SUP_00181,Superior Systems,North America,South Korea,Distributor,Critical,58.497786684868345,86.94158600132943,4.010056092297534,16770439.413378144,64.83787857388015,113.10458760937465,98.31252731013431,10,1,7.286421891840615
SUP_00182,Global Industries,North America,Vietnam,Manufacturer,Low,90.6294736806405,78.71622435888546,3.060993095705509,25488985.08446231,93.17565948169717,29.623870394475496,89.90578450387092,2,4,4.107634398907557
SUP_00183,Innovative Systems,Asia-Pacific,South Africa,Manufacturer,Medium,40.66016649999754,79.39015022309003,3.2636207469949183,26640769.011333708,73.95528570934948,170.40325500613196,94.00475472224448,3,2,5.022669388521994
SUP_00184,Global Solutions,Africa,Italy,Manufacturer,High,70.40481816450921,83.76114160062244,4.773179192337893,13419954.65048366,52.29864032839441,168.2914627942245,74.15982278178667,13,1,8.364763806164097
SUP_00185,Dynamic Corp,North America,USA,Manufacturer,Medium,80.73649695866443,85.37849200119607,4.503359534062847,45584264.483685695,88.99043076194192,44.46304294116846,82.17456163313639,17,1,0.8342434221115358
SUP_00186,Strategic Corp,Latin America,Sweden,Service Provider,Medium,66.67598931382227,89.9561381887725,3.845736818118174,18444726.354102064,34.485031929277156,112.52372718903015,84.61622709711082,3,2,5.303353487867051
SUP_00187,Superior Supply Co,Middle East,USA,Manufacturer,Low,44.69716665894969,76.78628204252438,4.034300724567754,2325230.2904693573,63.5389406088334,9.900930907680227,72.8633576144986,10,1,2.1462027467122247
SUP_00188,Innovative Supply Co,North America,Netherlands,Service Provider,Medium,93.48537645153462,87.08860226969867,3.739997771919955,15046344.22149225,96.0440297555005,168.06299503395547,82.80992499789598,8,3,3.3980594549576235
SUP_00189,Global Industries,Asia-Pacific,Thailand,Service Provider,High,68.49057372568538,79.38300312607443,4.481559734321345,26578915.656080566,70.03181039043301,96.52277893354919,69.46621517918855,4,4,6.444288246422742
SUP_00190,Advanced Corp,Africa,Spain,Manufacturer,High,73.78024343754562,88.77540420076181,4.568374358464159,20440680.03828219,85.3574760379901,12.564051498111324,65.73502684272958,13,2,0.2722841233684836
SUP_00191,Prime Solutions,Asia-Pacific,Spain,Raw Material,Low,53.013538048912906,90.2977106942684,4.526570380406318,13728433.829007994,72.28485804361543,64.93749877642404,74.9588103710933,7,2,5.938250989731627
SUP_00192,Dynamic Partners,North America,Norway,Component,Low,66.59239468087421,88.3610221572685,4.445223449668899,6609596.325727655,87.14966908303123,18.448655825715985,89.57158514985748,7,4,2.834422394537497
SUP_00193,Prime Corp,Africa,India,Distributor,High,63.603222057707704,92.71909225147938,3.4090086773855917,40967266.77980667,95.55903038761949,73.76527689033797,96.6474859229555,16,1,6.694843608080721
SUP_00194,Innovative Corp,Middle East,Japan,Service Provider,High,44.119271310109106,83.05462186178163,3.6759399584809573,49807454.84410338,41.833738202618946,122.23710987823154,78.3085620599293,5,1,1.415813519130542
SUP_00195,Global Systems,North America,France,Component,High,45.8388194451107,93.36255819919515,3.93969086996735,16510629.569517909,33.57288650053751,87.23073390725193,85.71294753101726,17,2,7.358116038161786
SUP_00196,Dynamic Solutions,Asia-Pacific,Germany,Raw Material,Low,86.0609885790326,85.38640996099664,3.6615859828553114,19111971.156621367,58.719260026603195,72.15138057590453,64.12148523900402,10,1,6.456397197629782
SUP_00197,Dynamic Group,Europe,Singapore,Distributor,Medium,53.19009737136246,86.62042795974233,4.509880400316658,30920974.357614003,76.14899414593727,25.85248296958134,96.17855034209315,4,1,9.712418328803512
SUP_00198,Elite Industries,Latin America,South Africa,Distributor,High,50.722704932424676,90.55445105426571,3.6587070484999096,35936151.66304029,38.17530025457729,47.864332996389855,82.74416854279738,23,3,9.112353632581481
SUP_00199,Dynamic Supply Co,Asia-Pacific,Saudi Arabia,Service Provider,Medium,67.77012981875765,75.44060121598137,3.276464173570674,19631875.263439383,20.328116034413366,22.52507535421145,91.21352990500628,14,5,2.8330286319970233
SUP_00200,Innovative Partners,Africa,Japan,Manufacturer,Medium,82.28109222493822,90.69586131408596,3.798080904096608,45251229.37324167,47.434809266936426,146.31227803991564,91.77764803685575,5,3,0.2731657272543697
SUP_00201,Premier Group,North America,UK,Raw Material,Low,43.407058521844334,89.84604357773077,4.959828865564761,28022199.26198447,97.50874683742308,28.66696989732645,70.25922105472424,2,1,6.553685611117578
SUP_00202,Premier Corp,Latin America,Mexico,Service Provider,Medium,71.72443558010407,82.43633080207871,3.451762825867152,22546984.316476252,75.59739684846774,109.19033914605636,81.16697812727398,14,2,6.028873890046725
SUP_00203,Innovative Solutions,North America,Canada,Raw Material,Low,46.556574356231536,77.05906283758775,4.224317317886458,32351304.02033726,52.10603551529792,64.97957237804803,98.4191900624391,24,6,0.27428768766446066
SUP_00204,Premier Technologies,Africa,Japan,Manufacturer,Medium,42.00535779540901,77.18245079791299,3.8659460996794124,47642552.2200462,35.406087787747225,44.54621731465711,63.58538179283311,18,1,1.2267752920259267
SUP_00205,Innovative Group,North America,Japan,Manufacturer,Critical,42.90091736892196,97.15736992764549,3.1420491352986533,39737887.10636419,48.48717390037976,116.90697691111815,87.32199592118253,24,2,5.847017045359856
SUP_00206,Strategic Corp,Europe,Brazil,Service Provider,Medium,85.87902595146427,91.5427037094201,3.975753211996119,2048655.8702294608,33.587154664099835,84.97540414096461,98.49056312140688,11,4,9.118272640434919
SUP_00207,Advanced Enterprises,Latin America,Thailand,Manufacturer,High,46.488486599543386,78.05046273049777,4.404328657296625,16648880.041460983,28.50446570503611,75.02545677479785,72.02308432216088,16,3,9.06500276513407
SUP_00208,Global Manufacturing,Latin America,South Africa,Component,Low,42.48332504267606,83.56135606341375,4.026439951655638,23553707.013313573,92.5393898058043,108.74910085613877,94.45791685617392,18,2,1.5148505461207484
